series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
openrouter.usage.images,Others,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,157658412,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,Others,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,188895366,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,Others,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,192204979,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,Others,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,250774629,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,anthropic/claude-4.6-sonnet-20260217,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,31810868,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,anthropic/claude-4.6-sonnet-20260217,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,42139268,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,anthropic/claude-4.6-sonnet-20260217,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,32578565,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,anthropic/claude-4.6-sonnet-20260217,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,29335777,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,anthropic/claude-4.8-opus-20260528,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,19645988,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,58405626,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,52067387,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,33807901,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,71019424,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash-lite,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,244961162,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash-lite,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,243352975,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash-lite,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,237945881,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-2.5-flash-lite,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,188640287,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3-flash-preview-20251217,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,43719805,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3-flash-preview-20251217,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,45916668,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3-flash-preview-20251217,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,37988186,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3-flash-preview-20251217,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,41011938,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3.1-flash-lite-20260507,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,20614229,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3.1-flash-lite-20260507,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,19133961,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemini-3.1-flash-lite-20260507,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,14315300,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemma-4-31b-it-20260402,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,11466092,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,google/gemma-4-31b-it-20260402,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,13756530,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openai/gpt-4o-mini,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,7553082,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openai/gpt-5.5-20260423,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,16455583,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openai/gpt-5.5-20260423,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,20544295,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openai/gpt-5.5-20260423,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,24482604,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openrouter,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly_total,610438789,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openrouter,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly_total,665931399,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openrouter,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly_total,639310858,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,openrouter,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly_total,715810287,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3-vl-235b-a22b-instruct,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,15068220,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3-vl-235b-a22b-instruct,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,42696676,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3-vl-30b-a3b-instruct,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,7585828,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3.5-flash-20260224,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,17585459,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3.6-plus-04-02,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,25848457,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,qwen/qwen3.6-plus-04-02,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,17734889,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,xiaomi/mimo-v2.5-20260422,2026-06-08T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,26663685,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,xiaomi/mimo-v2.5-20260422,2026-06-15T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,26628202,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,xiaomi/mimo-v2.5-20260422,2026-06-22T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,29009074,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.images,xiaomi/mimo-v2.5-20260422,2026-06-29T00:00:00Z,2026-09-01T13:51:50Z,tokens_weekly,30468075,tokens/week,openrouter.usage.images,raw/openrouter.usage.images/2026/09/20260901T135150Z-bcbc05e7d032.json,1
openrouter.usage.tools,Others,2026-06-08T00:00:00Z,2026-09-01T13:51:52Z,tokens_weekly,255406771,tokens/week,openrouter.usage.tools,raw/openrouter.usage.tools/2026/09/20260901T135152Z-0f3e11259a2b.json,1
